hour,generation biomass,generation fossil brown coal/lignite,generation fossil gas,generation fossil hard coal,generation fossil oil,generation hydro pumped storage consumption,generation hydro run-of-river and poundage,generation hydro water reservoir,generation nuclear,generation other,generation other renewable,generation solar,generation waste,generation wind onshore,forecast solar day ahead,forecast wind onshore day ahead,total load forecast,total load actual,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,snow_3h,clouds_all,weather_id,weather_icon_01,weather_icon_01d,weather_icon_01n,weather_icon_02,weather_icon_02d,weather_icon_02n,weather_icon_03,weather_icon_03d,weather_icon_03n,weather_icon_04,weather_icon_04d,weather_icon_04n,weather_icon_09d,weather_icon_09n,weather_icon_10,weather_icon_10d,weather_icon_10n,weather_icon_11d,weather_icon_11n,weather_icon_13d,weather_icon_13n,weather_icon_50d,weather_icon_50n,weather_description_broken clouds,weather_description_drizzle,weather_description_few clouds,weather_description_fog,weather_description_haze,weather_description_heavy intensity drizzle,weather_description_heavy intensity rain,weather_description_heavy intensity shower rain,weather_description_heavy snow,weather_description_light intensity drizzle,weather_description_light intensity drizzle rain,weather_description_light intensity shower rain,weather_description_light rain,weather_description_light rain and snow,weather_description_light snow,weather_description_light thunderstorm,weather_description_mist,weather_description_moderate rain,weather_description_overcast clouds,weather_description_proximity shower rain,weather_description_proximity thunderstorm,weather_description_rain and drizzle,weather_description_rain and snow,weather_description_scattered clouds,weather_description_shower rain,weather_description_sky is clear,weather_description_sleet,weather_description_snow,weather_description_thunderstorm,weather_description_thunderstorm with heavy rain,weather_description_thunderstorm with light rain,weather_description_thunderstorm with rain,weather_main_clear,weather_main_clouds,weather_main_drizzle,weather_main_fog,weather_main_haze,weather_main_mist,weather_main_rain,weather_main_snow,weather_main_thunderstorm,Oil Price
18,402.0,664.0,8334.0,5427.0,318.0,0.0,1063.0,3618.0,5964.0,69.0,101.0,2149.0,312.0,3814.0,1974.0,3957.0,33911.0,33834.0,306.33,304.15,307.15,1013,19,5,220,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,74.51
18,431.0,200.0,5362.0,1633.0,340.0,0.0,1687.0,8408.0,7112.0,95.0,73.0,485.0,203.0,9330.0,395.0,9492.0,37286.0,37494.0,297.33,295.85,298.71,1018,31,2,202,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,48.61
12,436.0,0.0,3451.0,1067.0,355.0,1512.0,1855.0,4050.0,7084.0,51.0,68.0,3678.0,150.0,12535.0,3573.0,12518.0,31210.0,31426.0,283.23,282.15,284.15,1013,50,9,360,0.0,0.0,0.0,75,803,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,36.75
12,374.0,0.0,3194.0,1598.0,337.0,7.0,1634.0,4994.0,7109.0,90.0,65.0,1773.0,207.0,14491.0,1926.0,14315.0,34415.0,35106.0,305.8,304.95,306.15,1022,26,2,130,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,46.34
18,503.0,756.0,4967.0,6061.0,290.0,0.0,596.0,3095.0,6920.0,80.0,73.0,873.0,253.0,7506.0,975.0,7418.0,32435.0,32433.0,300.71,298.71,302.15,1013,15,7,290,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,46.69
6,482.0,374.0,3946.0,4546.0,261.0,1384.0,548.0,640.0,6911.0,89.0,62.0,226.0,269.0,3345.0,313.0,3403.0,19948.0,20150.0,293.23,290.15,300.05,1017,55,1,330,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,63.23
6,508.0,611.0,5420.0,5651.0,377.0,0.0,1331.0,5583.0,7109.0,93.0,71.0,69.0,235.0,4219.0,70.0,4084.0,32448.0,31971.0,280.45,280.45,280.45,948,80,1,19,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,58.78
12,512.0,884.0,5362.0,6039.0,312.0,0.0,600.0,987.0,6913.0,81.0,64.0,5091.0,253.0,4572.0,5032.0,4623.0,31250.0,31046.0,295.71,295.15,296.15,1019,33,2,350,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,48.0
12,422.0,465.0,3596.0,5184.0,392.0,56.0,924.0,1433.0,6049.0,45.0,68.0,4611.0,178.0,7871.0,4422.0,7713.0,30406.0,30146.0,291.37,291.37,291.37,960,53,5,121,0.0,0.0,0.0,88,804,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,60.12
18,368.0,493.0,6385.0,3168.0,312.0,0.0,1629.0,6418.0,5037.0,53.0,103.0,1887.0,276.0,3509.0,1556.0,3912.0,32668.0,33103.0,305.92,303.15,307.15,1017,23,1,0,0.0,0.0,0.0,20,801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,74.25
18,498.0,617.0,4709.0,6555.0,292.0,0.0,583.0,1265.0,6732.0,86.0,70.0,515.0,185.0,6704.0,726.0,6492.0,28458.0,28741.0,306.37,304.25,308.15,1016,20,5,170,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,48.385
18,412.0,760.0,7742.0,5758.0,311.0,0.0,850.0,2378.0,6968.0,56.0,113.0,823.0,322.0,5828.0,862.0,6042.0,32789.0,32216.0,290.75,288.15,292.15,1014,63,5,240,0.0,0.0,0.0,40,802,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,74.845
18,355.0,478.0,6690.0,1947.0,319.0,45.0,1773.0,3337.0,5054.0,58.0,106.0,1253.0,238.0,4297.0,1563.0,4487.0,29692.0,29694.0,282.34,280.15,283.15,1014,87,5,220,0.3,0.0,0.0,90,500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,70.64
18,277.0,0.0,4326.0,2072.0,328.0,17.0,1557.0,3173.0,5980.0,62.0,103.0,1969.0,171.0,7246.0,1745.0,7637.0,29891.0,30045.0,297.13,295.15,298.15,1014,29,1,0,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,78.19
6,353.0,407.0,5174.0,2060.0,227.0,1211.0,1161.0,1279.0,5998.0,56.0,98.0,987.0,312.0,3040.0,1276.0,3060.0,22486.0,22202.0,295.64,294.15,297.15,1014,53,1,110,0.0,0.0,0.0,20,801,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,72.31
6,322.0,805.0,8797.0,4273.0,280.0,0.0,419.0,1744.0,5971.0,55.0,94.0,49.0,297.0,3253.0,13.0,3247.0,28436.0,28618.0,271.57,271.15,272.15,1010,92,1,360,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,55.2
6,504.0,0.0,3855.0,3711.0,386.0,0.0,898.0,4147.0,5060.0,88.0,70.0,627.0,155.0,8200.0,1087.0,8289.0,29590.0,29725.0,286.654,286.654,286.654,950,96,3,16,0.3,0.0,0.0,24,500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,63.48
18,353.0,986.0,20023.0,6707.0,369.0,0.0,643.0,2945.0,6043.0,57.0,106.0,105.0,313.0,1544.0,82.0,1604.0,38323.0,38397.0,287.74,286.15,289.15,1010,67,4,240,0.9,0.0,0.0,40,521,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,49.08
18,362.0,0.0,3311.0,2016.0,210.0,2019.0,1206.0,1462.0,7090.0,38.0,59.0,1390.0,119.0,8462.0,1258.0,8572.0,23760.0,23829.0,284.395,284.395,284.395,1033,60,0,0,0.0,0.0,0.0,0,800,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,41.44
18,524.0,264.0,5322.0,6294.0,309.0,0.0,651.0,3654.0,5956.0,81.0,74.0,38.0,251.0,8615.0,128.0,8715.0,32685.0,33125.0,287.56,287.15,288.15,1013,54,7,220,0.0,0.0,0.0,20,801,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,45.54
12,353.0,594.0,6013.0,5979.0,268.0,486.0,516.0,1720.0,7098.0,59.0,99.0,3268.0,322.0,2581.0,3257.0,2559.0,25944.0,26313.0,300.72,299.15,302.15,1019,32,3,110,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,50.41
18,277.0,597.0,4297.0,3201.0,311.0,0.0,1150.0,3179.0,5860.0,58.0,110.0,1129.0,283.0,4093.0,1227.0,3930.0,29012.0,29124.0,301.92,298.15,303.15,1023,26,0,15,0.0,0.0,0.0,20,801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,56.0
12,311.0,0.0,4044.0,1711.0,262.0,159.0,1742.0,6050.0,6076.0,53.0,109.0,1428.0,332.0,8862.0,1776.0,8896.0,31361.0,31393.0,276.92,275.15,278.15,1000,93,4,240,0.3,0.0,0.0,75,500,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,64.75
18,397.0,808.0,9556.0,5293.0,321.0,283.0,709.0,675.0,5887.0,68.0,83.0,2248.0,290.0,5200.0,1988.0,5121.0,32135.0,32855.0,298.13,296.15,299.15,1021,15,1,35,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,55.394999999999996
12,410.0,0.0,3469.0,5011.0,351.0,0.0,1237.0,1572.0,7085.0,38.0,65.0,2917.0,170.0,10538.0,3431.0,10150.0,30427.0,30475.0,293.543,293.543,293.543,1019,32,7,127,0.0,0.0,0.0,58,803,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,57.69
18,361.0,640.0,5316.0,2391.0,252.0,0.0,1443.0,4134.0,5022.0,53.0,97.0,1574.0,322.0,4545.0,1688.0,4340.0,28582.0,29286.0,308.32,304.15,310.15,1016,16,1,340,0.0,0.0,0.0,20,801,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,73.245
18,367.0,964.0,8845.0,6010.0,327.0,0.0,621.0,1867.0,5046.0,13.0,85.0,197.0,287.0,11438.0,169.0,11214.0,35087.0,35025.0,282.32,279.15,284.15,1021,40,3,0,0.0,0.0,0.0,0,800,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,62.94
6,547.0,603.0,4034.0,5814.0,349.0,627.0,530.0,918.0,6590.0,83.0,67.0,547.0,262.0,7672.0,571.0,7816.0,27906.0,28069.0,292.99,290.93,295.95,1019,56,3,230,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,48.01
12,503.0,0.0,3287.0,1900.0,312.0,1945.0,947.0,2686.0,6098.0,81.0,72.0,3133.0,216.0,8267.0,3317.0,8241.0,27627.0,27511.0,284.63,284.15,285.65,1034,66,2,170,0.0,0.0,0.0,0,800,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,32.795
6,316.0,969.0,8277.0,5065.0,282.0,0.0,585.0,2286.0,6569.0,62.0,80.0,73.0,304.0,6317.0,104.0,6305.0,30182.0,29620.0,281.748,281.748,281.748,946,97,2,253,0.0,0.0,0.0,64,803,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,48.87
